"Task Aware Debugger for GDB" version 11.4.0 (202107011009)
(c) 2016-2021 NXP Semiconductors, Inc.
13:35:20.137 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:21.177 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:21.333 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:22.177 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:22.331 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:23.82 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:23.222 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:24.114 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:24.271 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:24.929 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:25.92 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:25.562 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
13:35:25.866 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
13:35:28.826 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:29.31 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:29.914 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:30.76 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:37.835 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:37.989 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:38.786 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:38.941 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:39.361 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
13:35:39.450 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
13:35:40.754 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:40.960 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:41.634 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:41.797 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:42.274 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:42.430 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:42.947 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:43.99 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:43.554 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:43.695 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:44.193 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:44.351 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:45.250 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
13:35:45.413 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
13:35:47.210 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:47.415 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:48.747 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:48.908 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:55.812 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:55.965 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:56.610 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:56.760 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:57.330 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:57.472 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:58.210 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
13:35:58.297 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
13:35:58.874 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:59.80 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:35:59.786 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:35:59.950 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:36:00.483 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:36:00.637 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:36:01.114 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:36:01.270 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:36:01.778 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:36:01.921 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:36:02.378 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:36:02.535 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:36:02.956 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:36:03.118 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:36:03.553 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
